title,placeUrl,category,address,LGA
Ikeja along Bus stop,https://www.google.com/maps/place/Ikeja+along+Bus+stop/data=!4m7!3m6!1s0x103b91e7a552276b:0x9dc4233f44ba7507!8m2!3d6.5940196!4d3.3363651!16s%2Fg%2F11qnlcgmts!19sChIJaydSpeeROxARB3W6RD8jxJ0,Bus stop,"H8VP+JG5, Ikeja 101233, Ikeja, Lagos, Nigeria",Agege
Abule Egba Bus Terminal,https://www.google.com/maps/place/Abule+Egba+Bus+Terminal/data=!4m7!3m6!1s0x103b914855e47c7f:0xd63133c2cece25b0!8m2!3d6.6472291!4d3.3065109!16s%2Fg%2F11pc1n0p41!19sChIJf3zkVUiROxARsCXOzsIzMdY,Bus stop,"J8W4+VJR, Agege 102212, Lagos, Nigeria",Agege
Oja Oba Bus Stop,https://www.google.com/maps/place/Oja+Oba+Bus+Stop/data=!4m7!3m6!1s0x103b90d648b7b8b1:0xb9678447ac25b22a!8m2!3d6.6454647!4d3.2970709!16s%2Fg%2F11bxfxbh7h!19sChIJsbi3SNaQOxARKrIlrEeEZ7k,Bus stop,"46 hammed muhamed road, Abule Egba 102213, Lagos, Nigeria",Agege
Haco Bus Stop,https://www.google.com/maps/place/Haco+Bus+Stop/data=!4m7!3m6!1s0x103b93d3daf3b0d3:0x1bf25982a16fd830!8m2!3d6.6146801!4d3.34575!16s%2Fg%2F1v387c14!19sChIJ07Dz2tOTOxARMNhvoYJZ8hs,Bus stop,"Ladipo Oluwole St, Oba Akran 101233, Ikeja, Lagos, Nigeria",Agege
Jimoh Bus Stop,https://www.google.com/maps/place/Jimoh+Bus+Stop/data=!4m7!3m6!1s0x103b91adb3c58865:0x8fcc7d1600bf23f9!8m2!3d6.6018884!4d3.3019535!16s%2Fg%2F1hhxtksvh!19sChIJZYjFs62ROxAR-SO_ABZ9zI8,Bus stop,"Akowonjo Rd, Alimosho 102213, Ikeja, Lagos, Nigeria",Agege
Ogba,https://www.google.com/maps/place/Ogba/data=!4m7!3m6!1s0x103b93e05f197021:0xaf1b9bf94412e625!8m2!3d6.632808!4d3.34128!16s%2Fg%2F11fp8l00gz!19sChIJIXAZX-CTOxARJeYSRPmbG68,Bus stop,"Ifako Agege 101232, Lagos, Nigeria",Agege
Vulcanizer Bus Stop,https://www.google.com/maps/place/Vulcanizer+Bus+Stop/data=!4m7!3m6!1s0x103b91ad700d8821:0xa0f4e87774ff70fe!8m2!3d6.6006655!4d3.3008778!16s%2Fg%2F1hhxr23xy!19sChIJIYgNcK2ROxAR_nD_dHfo9KA,Bus stop,"Akowonjo, Alimosho 102213, Ikeja, Lagos, Nigeria",Agege
Airport Bus Stop,https://www.google.com/maps/place/Airport+Bus+Stop/data=!4m7!3m6!1s0x103b91f3550defbd:0x6c30199ff2ef6d79!8m2!3d6.5884981!4d3.3337592!16s%2Fg%2F1hhvp7d0h!19sChIJve8NVfOROxAReW3v8p8ZMGw,Bus stop,"Ikeja 101233, Lagos, Nigeria",Agege
Ikeja Along,https://www.google.com/maps/place/Ikeja+Along/data=!4m7!3m6!1s0x103b91897ae7b7b9:0x8b7a38c394c72a9b!8m2!3d6.59448!4d3.33583!16s%2Fg%2F11dxkbmyp0!19sChIJubfneomROxARmyrHlMM4eos,Bus stop,"101233, Ikeja, Lagos, Nigeria",Agege
Aba Johnson Bus Stop,https://www.google.com/maps/place/Aba+Johnson+Bus+Stop/data=!4m7!3m6!1s0x103b93d3bc818f95:0x147434d10d2ca890!8m2!3d6.6133479!4d3.3454925!16s%2Fg%2F1td7w69l!19sChIJlY-BvNOTOxARkKgsDdE0dBQ,Bus stop,"Peace Cottage Road, Oba Akran 101233, Ikeja, Lagos, Nigeria",Agege
SD Express,https://www.google.com/maps/place/SD+Express/data=!4m7!3m6!1s0x103b91017b330b81:0x80f3ef04af2ccd12!8m2!3d6.6223734!4d3.320046!16s%2Fg%2F11hdw9h6w0!19sChIJgQszewGROxAREs0srwTv84A,Bus stop,"10 Alfa Nla Rd, Papa Ashafa 102212, Lagos, Nigeria",Agege
Bus Stop,"https://www.google.com/maps/place/Bus+Stop/@6.6348808,3.2979476,17z/data=!3m1!4b1!4m6!3m5!1s0x103b90df6ffc9525:0x6788c6cab4fffc0e!8m2!3d6.6348808!4d3.2979476!16s%2Fg%2F1tgld4nk",Bus stop,"Aderupoko Street, Alimosho 102213, Lagos, Nigeria",Agege
National,https://www.google.com/maps/place/National/data=!4m7!3m6!1s0x103b918a47ff5077:0x4c9f86dad232d7bb!8m2!3d6.592601!4d3.33702!16s%2Fg%2F11fp8kyrb9!19sChIJd1D_R4qROxARu9cy0tqGn0w,Bus stop,"Ikeja 101233, Ikeja, Lagos, Nigeria",Agege
Abule Egba,https://www.google.com/maps/place/Abule+Egba/data=!4m7!3m6!1s0x103b912b203bbd93:0x4c963509694e0f09!8m2!3d6.6478838!4d3.306013!16s%2Fg%2F11h12mv5q!19sChIJk707ICuROxARCQ9OaQk1lkw,Bus stop,"Baba bustop, ekoro road, Egbe, Kogi, Nigeria",Agege
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b90518fe40603:0xcd53fe05ec0ac36d!8m2!3d6.6014994!4d3.2929695!16s%2Fg%2F1td_7tcp!19sChIJAwbkj1GQOxARbcMK7AX-U80,Bus stop,"Alimosho 102213, Lagos, Nigeria",Agege
Ladipo Bus Stop,https://www.google.com/maps/place/Ladipo+Bus+Stop/data=!4m7!3m6!1s0x103b9206bdbf5355:0x5e56f0ada6af894e!8m2!3d6.571641!4d3.345096!16s%2Fg%2F1tdhw7np!19sChIJVVO_vQaSOxARTomvpq3wVl4,Bus stop,"Agege Motor Road, Shogunle Agege Motor Rd, Mushin 102214, Lagos, Nigeria",Agege
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b90df71b0ac4b:0x2e42c31f12a37de!8m2!3d6.6347609!4d3.2977867!16s%2Fg%2F11c550x556!19sChIJS6ywcd-QOxAR3jcq8TEs5AI,Bus stop,"Oke Odo 102213, Lagos, Nigeria",Agege
Vintage,https://www.google.com/maps/place/Vintage/data=!4m7!3m6!1s0x103b93d16d3e51ed:0x51519224734dba2a!8m2!3d6.6164705!4d3.3457285!16s%2Fg%2F1tf5s79b!19sChIJ7VE-bdGTOxARKrpNcySSUVE,Bus stop,"Adeniyi Jones, Ogba 101233, Ikeja, Lagos, Nigeria",Agege
Aromire Bus Stop,https://www.google.com/maps/place/Aromire+Bus+Stop/data=!4m7!3m6!1s0x103b922d7b13b015:0x98b8d235aa76ee8c!8m2!3d6.6077447!4d3.3485609!16s%2Fg%2F1hhwdkrbj!19sChIJFbATey2SOxARjO52qjXSuJg,Bus stop,"Aromire Ave, Oba Akran 101233, Ikeja, Lagos, Nigeria",Agege
Jimoh Bus Stop,https://www.google.com/maps/place/Jimoh+Bus+Stop/data=!4m7!3m6!1s0x103b91b65cd5bb49:0x1af1d0d3e7626a9d!8m2!3d6.5936898!4d3.3031994!16s%2Fg%2F1hc2t5ttd!19sChIJSbvVXLaROxARnWpi59PQ8Ro,Bus stop,"Alimosho 102213, Lagos, Nigeria",Agege
Mr. Biggs Bus Stop,https://www.google.com/maps/place/Mr.+Biggs+Bus+Stop/data=!4m7!3m6!1s0x103b9411a443ea81:0x743b28c99671e4d3!8m2!3d6.6654361!4d3.3523375!16s%2Fg%2F1q4kns36g!19sChIJgepDpBGUOxAR0-RxlskoO3Q,Bus stop,"Olorunsola St, Iju 112107, Agege, Lagos, Nigeria",Agege
Allen Bus Stop,https://www.google.com/maps/place/Allen+Bus+Stop/data=!4m7!3m6!1s0x103b922d8667b243:0x3d406759281fc848!8m2!3d6.606655!4d3.3487219!16s%2Fg%2F1td8gfjq!19sChIJQ7Jnhi2SOxARSMgfKFlnQD0,Bus stop,"Obafemi Awolowo Way, Allen 101233, Ikeja, Lagos, Nigeria",Agege
General Bus Stop,https://www.google.com/maps/place/General+Bus+Stop/data=!4m7!3m6!1s0x103b972c0a23e81f:0x3b05f30d281421e8!8m2!3d6.6572173!4d3.2934844!16s%2Fg%2F11_r5vz7w!19sChIJH-gjCiyXOxAR6CEUKA3zBTs,Bus stop,"Abeokuta Expy, Ifako-Ijaiye 101232, Lagos, Nigeria",Agege
PWD Bus Stop,https://www.google.com/maps/place/PWD+Bus+Stop/data=!4m7!3m6!1s0x103b921dd21bbda7:0xe916b69cd2043a33!8m2!3d6.5826329!4d3.3410588!16s%2Fg%2F1hhh71ntt!19sChIJp70b0h2SOxARMzoE0py2Fuk,Bus stop,"695 Agege Motor Rd, Ikeja GRA 101233, Ikeja, Lagos, Nigeria",Agege
First Gate Bus Stop,https://www.google.com/maps/place/First+Gate+Bus+Stop/data=!4m7!3m6!1s0x103b92233240ef95:0xfb1027927026cb43!8m2!3d6.5919553!4d3.348738!16s%2Fg%2F1hhwnyq5h!19sChIJle9AMiOSOxARQ8smcJInEPs,Bus stop,"Mobolaji Bank Anthony Way, Opebi 101233, Ikeja, Lagos, Nigeria",Agege
Alade Bus Stop,https://www.google.com/maps/place/Alade+Bus+Stop/data=!4m7!3m6!1s0x103b923210b20b6b:0xc0e291cf34d1d894!8m2!3d6.6019546!4d3.3538821!16s%2Fg%2F1hhvrqgr0!19sChIJawuyEDKSOxARlNjRNM-R4sA,Bus stop,"Hilton Bus Stop, 19B Ogundana Street, Allen Ave, Ikeja, Lagos, Nigeria",Agege
Ikeja Along BRT,https://www.google.com/maps/place/Ikeja+Along+BRT/data=!4m7!3m6!1s0x103b91897152252f:0xa0bb3644ca17d6db!8m2!3d6.594908!4d3.336041!16s%2Fg%2F11hf00x2j2!19sChIJLyVScYmROxAR29YXykQ2u6A,Bus stop,"Ikeja 101233, Ikeja, Lagos, Nigeria",Agege
Alaroro Bus Stop,https://www.google.com/maps/place/Alaroro+Bus+Stop/data=!4m7!3m6!1s0x103b9051e2b2d8bd:0x1c707a82c84f7186!8m2!3d6.5996116!4d3.2929453!16s%2Fg%2F1hhvr6jm_!19sChIJvdiy4lGQOxARhnFPyIJ6cBw,Bus stop,"Akowonjo Rd, Egbeda 102213, Lagos, Nigeria",Agege
Jimoh Bus Stop,https://www.google.com/maps/place/Jimoh+Bus+Stop/data=!4m7!3m6!1s0x103b91b41b8ddf45:0x3e18733dd64825dd!8m2!3d6.5932635!4d3.303296!16s%2Fg%2F1tg0h0ts!19sChIJRd-NG7SROxAR3SVI1j1zGD4,Bus stop,"51 Shasha Rd, Egbeda 102213, Ikeja, Lagos, Nigeria",Agege
Allen Bus stop,https://www.google.com/maps/place/Allen+Bus+stop/data=!4m7!3m6!1s0x103b922d84f90f9b:0xc69bed604c217c3b!8m2!3d6.6067642!4d3.3484456!16s%2Fg%2F1tj9wc9d!19sChIJmw_5hC2SOxARO3whTGDtm8Y,Bus stop,"Obafemi Awolowo Way, Ikeja 101233, Lagos, Nigeria",Agege
Alimosho,https://www.google.com/maps/place/Alimosho/data=!4m7!3m6!1s0x103b90ff743cbe6f:0x55b282af842bd95f!8m2!3d6.611253!4d3.295874!16s%2Fg%2F11r6ybt_qn!19sChIJb748dP-QOxARX9krhK-CslU,Bus stop,"Alimosho 102213, Lagos, Nigeria",Agege
Ikeja Terminal Annex,https://www.google.com/maps/place/Ikeja+Terminal+Annex/data=!4m7!3m6!1s0x103b9189cbfb5e09:0x82f2e745cdb903d8!8m2!3d6.595829!4d3.33799!16s%2Fg%2F11cfd8vnr!19sChIJCV77y4mROxAR2AO5zUXn8oI,Bus stop,"Anifowoshe Street, Ikeja 101233, Lagos, Nigeria",Agege
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b904409d78983:0x6209af83cc96e7a!8m2!3d6.5951633!4d3.28352!16s%2Fg%2F1tfdv1w2!19sChIJg4nXCUSQOxARem7JPPiaIAY,Bus stop,"Abeokuta St, Alimosho 102213, Lagos, Nigeria",Agege
Ikeja Bus Terminal,https://www.google.com/maps/place/Ikeja+Bus+Terminal/data=!4m7!3m6!1s0x103b93512f4db5e1:0xefb919a3560156ee!8m2!3d6.5921201!4d3.3385834!16s%2Fg%2F11f57gsst5!19sChIJ4bVNL1GTOxAR7lYBVqMZue8,Bus stop,"Simbiat Abiola Way, Ikeja 101233, Ikeja, Lagos, Nigeria",Agege
Abule Awori Bus Stop,https://www.google.com/maps/place/Abule+Awori+Bus+Stop/data=!4m7!3m6!1s0x103b912b17164b89:0x1e1d2082933253d4!8m2!3d6.651271!4d3.3018637!16s%2Fg%2F1hhvy5kpj!19sChIJiUsWFyuROxAR1FMyk4IgHR4,Bus stop,"Abeokuta Expy, Ifako-Ijaiye 101232, Lagos, Nigeria",Agege
Alausa Bus Stop,https://www.google.com/maps/place/Alausa+Bus+Stop/data=!4m7!3m6!1s0x103b9234c3aeb8cf:0xf11ff8b3fbbbb4f9!8m2!3d6.6086394!4d3.3561158!16s%2Fg%2F119t72ctn!19sChIJz7iuwzSSOxAR-bS7-7P4H_E,Bus stop,"Kudirat Abiola Way, Ikeja 101233, Lagos, Nigeria",Agege
Oja Bus Stop,https://www.google.com/maps/place/Oja+Bus+Stop/data=!4m7!3m6!1s0x103b9045f346e7b7:0xb95bb0448e87090a!8m2!3d6.595491!4d3.288275!16s%2Fg%2F1hhwg3lwh!19sChIJt-dG80WQOxARCgmHjkSwW7k,Bus stop,"Idimu Road, Egbeda 102213, Lagos, Nigeria",Agege
Ikeja (General Hospital),https://www.google.com/maps/place/Ikeja+%28General+Hospital%29/data=!4m7!3m6!1s0x103b92214682a46d:0x389b5d1067cca664!8m2!3d6.5930254!4d3.342983!16s%2Fg%2F11snt0vjz3!19sChIJbaSCRiGSOxARZKbMZxBdmzg,Bus stop,"Opebi 101233, Ikeja, Lagos, Nigeria",Agege
LS Bus Stop,https://www.google.com/maps/place/LS+Bus+Stop/data=!4m7!3m6!1s0x103b906231e9ee89:0x73dac8578719812c!8m2!3d6.6081044!4d3.2727671!16s%2Fg%2F119wnt2ww!19sChIJie7pMWKQOxARLIEZh1fI2nM,Bus stop,"Alimosho 102213, Lagos, Nigeria",Agege
Balogun Bus Stop,https://www.google.com/maps/place/Balogun+Bus+Stop/data=!4m7!3m6!1s0x103b96bbec5a73e3:0x112f4b71750737cd!8m2!3d6.6678311!4d3.3248582!16s%2Fg%2F1tdv8thn!19sChIJ43Na7LuWOxARzTcHdXFLLxE,Bus stop,"Ifako-Ijaiye 101232, Lagos, Nigeria",Agege
Grand Manor Hall Omole Bus Stop,https://www.google.com/maps/place/Grand+Manor+Hall+Omole+Bus+Stop/data=!4m7!3m6!1s0x103b93eeb39269a5:0x1d0deb36288dc510!8m2!3d6.6350975!4d3.3538899!16s%2Fg%2F119vcnlj4!19sChIJpWmSs-6TOxAREMWNKDbrDR0,Bus stop,"Isheri Rd, Isheri 101233, Ikeja, Lagos, Nigeria",Agege
Shobowale street Lagos,https://www.google.com/maps/place/Shobowale+street+Lagos/data=!4m7!3m6!1s0x103b91af0a3279a3:0x45eeea796955afca!8m2!3d6.6028186!4d3.3065733!16s%2Fg%2F119v4hswx!19sChIJo3kyCq-ROxARyq9VaXnq7kU,Bus stop,"Alimosho 102213, Ikeja, Lagos, Nigeria",Agege
