title,placeUrl,category,address,LGA
Road 5,https://www.google.com/maps/place/Road+5/data=!4m7!3m6!1s0x103bf6decd3fa519:0x1c844dbc5c483376!8m2!3d6.464676!4d3.537544!16s%2Fg%2F11fp8l5d7w!19sChIJGaU_zd72OxARdjNIXLxNhBw,Bus station,"Victoria garden City 106104, Lekki, Lagos, Nigeria",Eti-Osa
2rd Roundabout Lekki,https://www.google.com/maps/place/2rd+Roundabout+Lekki/data=!4m7!3m6!1s0x103bf5ae49f73c63:0x568b70b704421a93!8m2!3d6.430998!4d3.468724!16s%2Fg%2F1hc0x8nrs!19sChIJYzz3Sa71OxARkxpCBLdwi1Y,Bus stop,"Lekki Phase 1 106104, Lekki, Lagos, Nigeria",Eti-Osa
Obalende Bus Stop,https://www.google.com/maps/place/Obalende+Bus+Stop/data=!4m7!3m6!1s0x103b8b3a92b66e03:0xce9f02397d04538c!8m2!3d6.4515869!4d3.408224!16s%2Fg%2F1hhxshld0!19sChIJA262kjqLOxARjFMEfTkCn84,Bus stop,"Ring Rd, Lagos Island 106104, Lagos, Nigeria",Eti-Osa
Maruwa Bus Stop,https://www.google.com/maps/place/Maruwa+Bus+Stop/data=!4m7!3m6!1s0x103bf5b1c8d7178b:0x19a1ee6a90b045da!8m2!3d6.4311757!4d3.4709729!16s%2Fg%2F1hhwl0xmr!19sChIJixfXyLH1OxAR2kWwkGruoRk,Bus stop,"Lekki-Epe Expressway, Lekki Phase I 106104, Lekki, Lagos, Nigeria",Eti-Osa
BRT Bus Station,https://www.google.com/maps/place/BRT+Bus+Station/data=!4m7!3m6!1s0x103bf52578ba6897:0xfee0e0ab29ff7694!8m2!3d6.4308537!4d3.4300035!16s%2Fg%2F11g_d3m2h!19sChIJl2i6eCX1OxARlHb_Kavg4P4,Bus station,"Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Sandgrouse Bus Stop,https://www.google.com/maps/place/Sandgrouse+Bus+Stop/data=!4m7!3m6!1s0x103b8b3d202da9d9:0xbf88fec05e6650dc!8m2!3d6.4510086!4d3.4017491!16s%2Fg%2F1ptv_6rnj!19sChIJ2aktID2LOxAR3FBmXsD-iL8,Bus stop,"Massey Bamgboshe Street, Lagos Island 102273, Lagos, Nigeria",Eti-Osa
Ikate (3Rd Roundabout Lekki),https://www.google.com/maps/place/Ikate+%283Rd+Roundabout+Lekki%29/data=!4m7!3m6!1s0x103bf5c98b157b59:0x988fb1fca5e0082b!8m2!3d6.43298!4d3.481478!16s%2Fg%2F11hf00v9z7!19sChIJWXsVi8n1OxARKwjgpfyxj5g,Bus station,"Lekki Phase I 106104, Lekki, Lagos, Nigeria",Eti-Osa
Bonny Camp Bus Stop,https://www.google.com/maps/place/Bonny+Camp+Bus+Stop/data=!4m7!3m6!1s0x103b8ad8417139e5:0xd9261eb8ecb7007a!8m2!3d6.437516!4d3.407946!16s%2Fg%2F1hhlhk4_k!19sChIJ5TlxQdiKOxARegC37LgeJtk,Bus station,"Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Agungi,https://www.google.com/maps/place/Agungi/data=!4m7!3m6!1s0x103bf661e7134a3f:0xaf0af256aa42275e!8m2!3d6.4378049!4d3.5166148!16s%2Fg%2F1hhvmrwd_!19sChIJP0oT52H2OxARXidCqlbyCq8,Bus stop,"47A, Agungi Ajiran road, Agungi bus stop, Lekki - Epe Expy, Eti-Osa 104106, Lekki, Lagos, Nigeria",Eti-Osa
"AKTC - Bus Terminal - Lekki-Epe Expressway, Ajah","https://www.google.com/maps/place/AKTC+-+Bus+Terminal+-+Lekki-Epe+Expressway,+Ajah/data=!4m7!3m6!1s0x103bf71146e70a45:0x2b8dd49ae3878f1b!8m2!3d6.452734!4d3.5557415!16s%2Fg%2F11g8wwdmj1!19sChIJRQrnRhH3OxARG4-H45rUjSs",Transportation service,"12 Lekki - Epe Expy, Aja 106104, Lekki, Lagos, Nigeria",Eti-Osa
Awoyaya Bus Stop,https://www.google.com/maps/place/Awoyaya+Bus+Stop/data=!4m7!3m6!1s0x103bfe7afa404753:0x6e52d65172bb4161!8m2!3d6.4709601!4d3.7106484!16s%2Fg%2F1thrg1wz!19sChIJU0dA-nr-OxARYUG7clHWUm4,Bus stop,"105101, Lekki, Lagos, Nigeria",Eti-Osa
Chevron,https://www.google.com/maps/place/Chevron/data=!4m7!3m6!1s0x103bf6f90cc979b9:0x648c84cd6c86dd48!8m2!3d6.4417015!4d3.5320079!16s%2Fg%2F1tjcrh3y!19sChIJuXnJDPn2OxARSN2GbM2EjGQ,Bus stop,"Lekki Conservation Centre Rd, Eti-Osa 106104, Lekki, Lagos, Nigeria",Eti-Osa
Sandfill Bus Stop,https://www.google.com/maps/place/Sandfill+Bus+Stop/data=!4m7!3m6!1s0x103bf51efe9b6127:0xc5bb45784806368f!8m2!3d6.4362473!4d3.44192!16s%2Fg%2F1hhwjk5cf!19sChIJJ2Gb_h71OxARjzYGSHhFu8U,Bus station,"Ozumba Mbadiwe Ave, Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Oshodi Bus stop,https://www.google.com/maps/place/Oshodi+Bus+stop/data=!4m7!3m6!1s0x103b8b17c802e403:0x6889191b6c010459!8m2!3d6.4517655!4d3.3981228!16s%2Fg%2F1ptz6npmh!19sChIJA-QCyBeLOxARWQQBbBsZiWg,Bus stop,"Bamgbose St, Lagos Island 102273, Lagos, Nigeria",Eti-Osa
Ijora Olopa Bus Stop,https://www.google.com/maps/place/Ijora+Olopa+Bus+Stop/data=!4m7!3m6!1s0x103b8b9d22f7a067:0x590aa829133ddb24!8m2!3d6.4699449!4d3.3771673!16s%2Fg%2F11pw500kqs!19sChIJZ6D3Ip2LOxARJNs9EymoClk,Bus stop,"Ijora Olopa 101245, Ikeja, Lagos, Nigeria",Eti-Osa
2nd Roundabout Lekki,https://www.google.com/maps/place/2nd+Roundabout+Lekki/data=!4m7!3m6!1s0x103bf5ae299dc1cd:0xea374e1fd4e910d3!8m2!3d6.431031!4d3.46988!16s%2Fg%2F11b6b5fs37!19sChIJzcGdKa71OxAR0xDp1B9ON-o,Bus stop,"Lekki Phase I 106104, Lekki, Lagos, Nigeria",Eti-Osa
Campus Bus Stop,https://www.google.com/maps/place/Campus+Bus+Stop/data=!4m7!3m6!1s0x103b8b1720dd53d9:0xe3623ad90a118be4!8m2!3d6.4522879!4d3.3953547!16s%2Fg%2F1ptwkc5wb!19sChIJ2VPdIBeLOxAR5IsRCtk6YuM,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Eti-Osa
Eputu Bus Station,https://www.google.com/maps/place/Eputu+Bus+Station/data=!4m7!3m6!1s0x103bfe73a3d966c9:0xb1e32ce513fb32a3!8m2!3d6.4726071!4d3.7203205!16s%2Fg%2F1tff055h!19sChIJyWbZo3P-OxARozL7E-Us47E,Bus stop,"105101, Eputu Town, Lagos, Nigeria",Eti-Osa
Cross Country Transport Terminal,https://www.google.com/maps/place/Cross+Country+Transport+Terminal/data=!4m7!3m6!1s0x103bf758227da759:0xae35e6c09d7f86cb!8m2!3d6.4691746!4d3.5802397!16s%2Fg%2F11fxc7wq6c!19sChIJWad9Ilj3OxARy4Z_ncDmNa4,Transportation service,"FH9J+M39, Aja 106104, Lagos, Nigeria",Eti-Osa
GUO Transport - Ajah Terminal,https://www.google.com/maps/place/GUO+Transport+-+Ajah+Terminal/data=!4m7!3m6!1s0x103bf9e331194bf3:0x85858938cfd48745!8m2!3d6.4694358!4d3.5845536!16s%2Fg%2F11dyzkq9lx!19sChIJ80sZMeP5OxARRYfUzziJhYU,Transportation service,"Graceland Estate, Lekki Graceland Estate, 105102, Lekki, Nigeria",Eti-Osa
Greenland Bus Stop,https://www.google.com/maps/place/Greenland+Bus+Stop/data=!4m7!3m6!1s0x103b8bd75608bc4f:0x743effc92477ddba!8m2!3d6.4500491!4d3.3435988!16s%2Fg%2F11h05d1pq!19sChIJT7wIVteLOxARut13JMn_PnQ,Bus stop,"Gbadesere Street, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Eti-Osa
Jakande Bus Stop,https://www.google.com/maps/place/Jakande+Bus+Stop/data=!4m7!3m6!1s0x103b893f07f6e30f:0x3ee84a42f68f2f93!8m2!3d6.4634845!4d3.316857!16s%2Fg%2F1hhx7vtzh!19sChIJD-P2Bz-JOxARky-P9kJK6D4,Bus stop,"Amuwo Odofin Estate 102102, Lagos, Nigeria",Eti-Osa
Agofure Terminal,https://www.google.com/maps/place/Agofure+Terminal/data=!4m7!3m6!1s0x103bf75a0a3f6f63:0x831f92658c958e42!8m2!3d6.469342!4d3.5810181!16s%2Fg%2F11dxdb2hyd!19sChIJY28_Clr3OxARQo6VjGWSH4M,Transportation service,"Lekki - Epe Expy, Aja 106104, Lekki, Lagos, Nigeria",Eti-Osa
Oniru Beach,https://www.google.com/maps/place/Oniru+Beach/data=!4m7!3m6!1s0x103b8ad52e972133:0x8d393d089f080230!8m2!3d6.436731!4d3.419189!16s%2Fg%2F1hhwqhll1!19sChIJMyGXLtWKOxARMAIInwg9OY0,Bus stop,"Ozumba Mbadiwe St, Eti-Osa 106104, Lagos, Nigeria",Eti-Osa
