title,placeUrl,category,address,LGA,Ikeja,Badagry,Oshodi,Ikorodu,Obalende
Car wash Bus Stop,https://www.google.com/maps/place/Car+wash+Bus+Stop/data=!4m7!3m6!1s0x103b903b8a55471f:0xcf5456a88631248d!8m2!3d6.5764002!4d3.2859545!16s%2Fg%2F119vp88j_!19sChIJH0dVijuQOxARjSQxhqhWVM8,Bus stop,"Idimu Rd, Isheri Olofin 102213, Ikeja, Lagos, Nigeria",Alimosho,13416,56490,10062,33981,33815
Unity Bus Stop,https://www.google.com/maps/place/Unity+Bus+Stop/data=!4m7!3m6!1s0x103b85531ba37643:0x68551dca2b806997!8m2!3d6.5631435!4d3.2507783!16s%2Fg%2F11g_qs60j!19sChIJQ3ajG1OFOxARl2mAK8odVWg,Bus stop,"Igando Rd, Ikotun 102213, Lagos, Nigeria",Alimosho,22266,51470,7233,37331,33817
Ede Bus Stop,https://www.google.com/maps/place/Ede+Bus+Stop/data=!4m7!3m6!1s0x103b855aa087ecf5:0x74310db26e314318!8m2!3d6.5572173!4d3.2490725!16s%2Fg%2F1hhxbxmpf!19sChIJ9eyHoFqFOxARGEMxbrINMXQ,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Alimosho,https://www.google.com/maps/place/Alimosho/data=!4m7!3m6!1s0x103b90ff0ac27ad3:0xe3b4464f1c882e0b!8m2!3d6.61162!4d3.295988!16s%2Fg%2F11n38txnlz!19sChIJ03rCCv-QOxARCy6IHE9GtOM,Bus stop,"Ipaja 102213, Lagos, Nigeria",Alimosho,17431,65783,19355,37995,37830
Ground,https://www.google.com/maps/place/Ground/data=!4m7!3m6!1s0x103b8f83e699bb3b:0x35cc99957783e451!8m2!3d6.5294798!4d3.263825!16s%2Fg%2F1tfsw624!19sChIJO7uZ5oOPOxARUeSDd5WZzDU,Bus stop,"Isolo Rd, Ijegun 102213, Lagos, Nigeria",Alimosho,22778,56409,9715,40415,36901
Arida Bus Stop,https://www.google.com/maps/place/Arida+Bus+Stop/data=!4m7!3m6!1s0x103b8fe4f210ce27:0xc3e42b101dc3bb43!8m2!3d6.5607733!4d3.2703651!16s%2Fg%2F1hhwhvvbd!19sChIJJ84Q8uSPOxARQ7vDHRAr5MM,Bus stop,"Omo Boriowo St, Alimosho 102213, Lagos, Nigeria",Alimosho,20411,52710,7264,37362,33848
Ijaiye,https://www.google.com/maps/place/Ijaiye/data=!4m7!3m6!1s0x103b973079de9f49:0x95a83043759e60ab!8m2!3d6.66339!4d3.28664!16s%2Fg%2F1ptz9wvdv!19sChIJSZ_eeTCXOxARq2CedUMwqJU,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Bakery Bus Stop,https://www.google.com/maps/place/Bakery+Bus+Stop/data=!4m7!3m6!1s0x103b9052916bc2ab:0x1bcd400a1dfe8b7d!8m2!3d6.6001245!4d3.2957777!16s%2Fg%2F11gzqy4tn!19sChIJq8JrkVKQOxARfYv-HQpAzRs,Bus stop,"Egbeda 102213, Lagos, Nigeria",Alimosho,12951,58393,11965,33516,33350
Hostel Bus Stop,https://www.google.com/maps/place/Hostel+Bus+Stop/data=!4m7!3m6!1s0x103b8fbe8e854643:0x67b0392ef16ebaae!8m2!3d6.5419645!4d3.2814333!16s%2Fg%2F12hnfy653!19sChIJQ0aFjr6POxARrrpu8S45sGc,Bus stop,"Egbe Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,19469,55812,4300,34398,30884
Olakunle Bus Stop,https://www.google.com/maps/place/Olakunle+Bus+Stop/data=!4m7!3m6!1s0x103b857415fa76c1:0x2cda48a835133fa5!8m2!3d6.5292962!4d3.2422972!16s%2Fg%2F1hc458n8t!19sChIJwXb6FXSFOxARpT8TNahI2iw,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Animashaun Bus Stop,https://www.google.com/maps/place/Animashaun+Bus+Stop/data=!4m7!3m6!1s0x103b91ae8a1c22b7:0x5628f0421b6bb1df!8m2!3d6.6022094!4d3.3046022!16s%2Fg%2F1hhwmcw09!19sChIJtyIciq6ROxAR37FrG0LwKFY,Bus stop,"Akowonjo Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,10977,59614,9971,31541,31376
Orelope Bus Station,https://www.google.com/maps/place/Orelope+Bus+Station/data=!4m7!3m6!1s0x103b904606788909:0xe00c13666a64e10e!8m2!3d6.5939297!4d3.2880449!16s%2Fg%2F11gz6vpc2!19sChIJCYl4BkaQOxARDuFkamYTDOA,Bus and Coach Station,"Idimu Rd, Egbeda 102213, Lagos, Nigeria",Alimosho,12638,58395,11967,33202,33037
Moshalasi,https://www.google.com/maps/place/Moshalasi/data=!4m7!3m6!1s0x103b9055e593c54b:0x639ea43c472c9593!8m2!3d6.6093194!4d3.294155!16s%2Fg%2F1hhxmx8n1!19sChIJS8WT5VWQOxARk5UsRzyknmM,Bus stop,"Idimu Road, Alimosho 102213, Lagos, Nigeria",Alimosho,14222,57438,11010,34786,34620
Jimoh Bus Stop,https://www.google.com/maps/place/Jimoh+Bus+Stop/data=!4m7!3m6!1s0x103b91adb3c58865:0x8fcc7d1600bf23f9!8m2!3d6.6018884!4d3.3019535!16s%2Fg%2F1hhxtksvh!19sChIJZYjFs62ROxAR-SO_ABZ9zI8,Bus stop,"Akowonjo Rd, Alimosho 102213, Ikeja, Lagos, Nigeria",Alimosho,10977,59614,9971,31541,31376
Keda Junction Bus Stop,https://www.google.com/maps/place/Keda+Junction+Bus+Stop/data=!4m7!3m6!1s0x103b907d6735e83f:0xf94ccfa5d0fde1de!8m2!3d6.6100441!4d3.2670808!16s%2Fg%2F1hhg_2vj7!19sChIJP-g1Z32QOxAR3uH90KXPTPk,Bus stop,"Abesan Estate Ipaja Lagos, 2nd Ave, Alimosho, Lagos, Nigeria",Alimosho,16819,65171,18743,37383,37218
Akesan Junction Bus Stop,https://www.google.com/maps/place/Akesan+Junction+Bus+Stop/data=!4m7!3m6!1s0x103b851727c3c17b:0x32c205b7fb3b2bd8!8m2!3d6.5417763!4d3.2290584!16s%2Fg%2F1hhvskr0s!19sChIJe8HDJxeFOxAR2Cs7-7cFwjI,Bus stop,"Isheri Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,21070,50274,9050,41634,35634
Obalagbe,https://www.google.com/maps/place/Obalagbe/data=!4m7!3m6!1s0x103b8580942b7adb:0xe48efa518e16bd7!8m2!3d6.5213563!4d3.257402!16s%2Fg%2F11h0blwnk!19sChIJ23orlICFOxAR12vhGKXvSA4,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Moshalashi Bus Stop,https://www.google.com/maps/place/Moshalashi+Bus+Stop/data=!4m7!3m6!1s0x103b91b5bfd7e8f5:0x33528a321b117c82!8m2!3d6.5915049!4d3.3052995!16s%2Fg%2F1hc42p0hr!19sChIJ9ejXv7WROxARgnwRGzKKUjM,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Vulcanizer Bustop,https://www.google.com/maps/place/Vulcanizer+Bustop/data=!4m7!3m6!1s0x103b91ad71ed590f:0xdeed527f633f07cd!8m2!3d6.6002903!4d3.3004602!16s%2Fg%2F119t88dw0!19sChIJD1ntca2ROxARzQc_Y39S7d4,Bus stop,"Akowonjo Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,10977,59614,9971,31541,31376
Alagbada Bus Stop,https://www.google.com/maps/place/Alagbada+Bus+Stop/data=!4m7!3m6!1s0x103b8f8803be5647:0xcb6526126abc9789!8m2!3d6.5362513!4d3.2585889!16s%2Fg%2F11g__mjdp!19sChIJR1a-A4iPOxARiZe8ahImZcs,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Araromi Bus Stop,https://www.google.com/maps/place/Araromi+Bus+Stop/data=!4m7!3m6!1s0x103b851c0b4fe0bb:0xc583cf4a460f9892!8m2!3d6.5400832!4d3.2228994!16s%2Fg%2F1thlq2lk!19sChIJu-BPCxyFOxARkpgPRkrPg8U,Bus stop,"Isheri Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,21070,50274,9050,41634,35634
Megida Bus Stop,https://www.google.com/maps/place/Megida+Bus+Stop/data=!4m7!3m6!1s0x103b9a8d920fe421:0x31b76f68870480a6!8m2!3d6.6006!4d3.24175!16s%2Fg%2F11pw506ptc!19sChIJIeQPko2aOxARpoAEh2hvtzE,Bus stop,"Ipaja 102213, Lagos, Nigeria",Alimosho,17431,65783,19355,37995,37830
Moshalashi Bus Stop,https://www.google.com/maps/place/Moshalashi+Bus+Stop/data=!4m7!3m6!1s0x103b905403f71751:0x9ed50564579c050!8m2!3d6.6053291!4d3.2938653!16s%2Fg%2F1q6j5t3n1!19sChIJURf3A1SQOxARUMB5RVZQ7Qk,Bus stop,"Idimu Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,14222,57438,11010,34786,34620
Niyi Bus stop,https://www.google.com/maps/place/Niyi+Bus+stop/data=!4m7!3m6!1s0x103b8530bc35856f:0x597b7e2e5369f374!8m2!3d6.5581975!4d3.2321165!16s%2Fg%2F11b77f19lt!19sChIJb4U1vDCFOxARdPNpUy5-e1k,Bus stop,"Omu-Aran St, Alimosho 102213, Lagos, Nigeria",Alimosho,14141,59898,13470,34706,34540
Moshalashi Bus Stop,https://www.google.com/maps/place/Moshalashi+Bus+Stop/data=!4m7!3m6!1s0x103b852e9d729731:0xb5a5cc36aa1d9ceb!8m2!3d6.5625763!4d3.2249745!16s%2Fg%2F11b77k51jk!19sChIJMZdynS6FOxAR65wdqjbMpbU,Bus stop,"Bolade Oladipo St, Alimosho 102213, Lagos, Nigeria",Alimosho,23826,50988,11807,44390,38391
Banire Bus Stop,https://www.google.com/maps/place/Banire+Bus+Stop/data=!4m7!3m6!1s0x103b90516fbecbc7:0x1d52d80f5ce738fe!8m2!3d6.6029914!4d3.2928514!16s%2Fg%2F1hhx650tc!19sChIJx8u-b1GQOxAR_jjnXA_YUh0,Bus stop,"Idimu Rd, Egbeda 102213, Lagos, Nigeria",Alimosho,12638,58395,11967,33202,33037
Igando Bus Terminal,https://www.google.com/maps/place/Igando+Bus+Terminal/data=!4m7!3m6!1s0x103b8540c36afd4b:0xa4aeacacba2e6b32!8m2!3d6.550852!4d3.240048!16s%2Fg%2F11ppcvmd_b!19sChIJS_1qw0CFOxARMmsuuqysrqQ,Bus stop,"Ijegun 102213, Lagos, Nigeria",Alimosho,23077,56322,7307,38007,34493
Micom Bus Stop,https://www.google.com/maps/place/Micom+Bus+Stop/data=!4m7!3m6!1s0x103b90535eed5e05:0x4f63621c7cdb0bcf!8m2!3d6.6004522!4d3.2974541!16s%2Fg%2F11h1d53s4!19sChIJBV7tXlOQOxARzwvbfBxiY08,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Cele Bus-Stop,https://www.google.com/maps/place/Cele+Bus-Stop/data=!4m7!3m6!1s0x103b8fbb93386e73:0xb76663be94143536!8m2!3d6.5396036!4d3.2843757!16s%2Fg%2F1tf8hv0z!19sChIJc244k7uPOxARNjUUlL5jZrc,Bus stop,"Ikotun - Idimu Rd, Oshodi-Isolo 102213, Lagos, Nigeria",Alimosho,16703,57472,8280,37267,33463
Kollinton,https://www.google.com/maps/place/Kollinton/data=!4m7!3m6!1s0x103b9742f6155def:0xeb4a9ea89157097b!8m2!3d6.6726557!4d3.2708627!16s%2Fg%2F1ptvvhpn_!19sChIJ710V9kKXOxARewlXkaieSus,Bus stop,"Abeokuta Expy, Ifako-Ijaiye 102213, Lagos, Nigeria",Alimosho,12616,65985,21238,33705,36179
Afolabi Bus Stop,https://www.google.com/maps/place/Afolabi+Bus+Stop/data=!4m7!3m6!1s0x103b84fe718d5975:0xf15e512f14c5fba5!8m2!3d6.5313214!4d3.2178461!16s%2Fg%2F1tg37729!19sChIJdVmNcf6EOxARpfvFFC9RXvE,Bus stop,"Isheri Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,21070,50274,9050,41634,35634
Ije Ododo Bus Stop,https://www.google.com/maps/place/Ije+Ododo+Bus+Stop/data=!4m7!3m6!1s0x103b8f7d6d5ecf89:0xbe3dcd60cef67016!8m2!3d6.5164943!4d3.2595585!16s%2Fg%2F11gzfqn_n!19sChIJic9ebX2POxARFnD2zmDNPb4,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Adura Bus Stop,https://www.google.com/maps/place/Adura+Bus+Stop/data=!4m7!3m6!1s0x103b9746da613141:0xca885061371413d2!8m2!3d6.668561!4d3.2750523!16s%2Fg%2F11h10dx6n!19sChIJQTFh2kaXOxAR0hMUN2FQiMo,Bus stop,"Ifako-Ijaiye 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Abeokuta St / Balogun St,https://www.google.com/maps/place/Abeokuta+St+%2F+Balogun+St/data=!4m7!3m6!1s0x103b9045aa114e55:0x5ac8606bed34d693!8m2!3d6.5968766!4d3.2862881!16s%2Fg%2F1tcwbtt9!19sChIJVU4RqkWQOxARk9Y07WtgyFo,Bus stop,"Abeokuta St, Idimu 102213, Lagos, Nigeria",Alimosho,13147,58353,11925,33711,33546
Meiran Bus Stop,https://www.google.com/maps/place/Meiran+Bus+Stop/data=!4m7!3m6!1s0x103b90bcec0841cd:0xb9309fef1b75f7eb!8m2!3d6.6354296!4d3.269999!16s%2Fg%2F1tg_0twv!19sChIJzUEI7LyQOxAR6_d1G--fMLk,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Nepa,https://www.google.com/maps/place/Nepa/data=!4m7!3m6!1s0x103b85806269fd15:0x8739e13318b3d244!8m2!3d6.5225955!4d3.25752!16s%2Fg%2F11g_cg8tb!19sChIJFf1pYoCFOxARRNKzGDPhOYc,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Estate Junction,https://www.google.com/maps/place/Estate+Junction/data=!4m7!3m6!1s0x103b8f7b4ce7cea3:0x3b137af29288b7a5!8m2!3d6.5145729!4d3.2642135!16s%2Fg%2F11h0jgy6d!19sChIJo87nTHuPOxARpbeIkvJ6Ezs,Bus stop,"Isheri Oshun Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,21779,59540,6008,36708,33195
Egbeda,https://www.google.com/maps/place/Egbeda/data=!4m7!3m6!1s0x103b9051c67a01c5:0xe3229cb022ead9ee!8m2!3d6.60043!4d3.29184!16s%2Fg%2F1hc5k1dht!19sChIJxQF6xlGQOxAR7tnqIrCcIuM,Bus stop,"Idimu Road, Egbeda 102213, Lagos, Nigeria",Alimosho,12638,58395,11967,33202,33037
Igando Bus Terminal,https://www.google.com/maps/place/Igando+Bus+Terminal/data=!4m7!3m6!1s0x103b8540da58aef7:0x7b8748f89044759c!8m2!3d6.551153!4d3.240295!16s%2Fg%2F11n38vq5q3!19sChIJ965Y2kCFOxARnHVEkPhIh3s,Bus stop,"Ikotun 102213, Lagos, Nigeria",Alimosho,19285,50988,12423,39849,39684
Pipeline Bus Stop,https://www.google.com/maps/place/Pipeline+Bus+Stop/data=!4m7!3m6!1s0x103b9005c172ff49:0x3d9d39e307af5a48!8m2!3d6.5768872!4d3.2644039!16s%2Fg%2F1hhxhl7nh!19sChIJSf9ywQWQOxARSFqvB-M5nT0,Bus stop,"Isheri Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,21070,50274,9050,41634,35634
Pipeline Bus Stop,https://www.google.com/maps/place/Pipeline+Bus+Stop/data=!4m7!3m6!1s0x103b903b826c25e5:0x128e0640846299db!8m2!3d6.5809879!4d3.2838495!16s%2Fg%2F119vr5flt!19sChIJ5SVsgjuQOxAR25lihEAGjhI,Bus stop,"Idimu Rd, Ikeja 102213, Lagos, Nigeria",Alimosho,14222,57438,11010,34786,34620
Obadore Bus Stop,https://www.google.com/maps/place/Obadore+Bus+Stop/data=!4m7!3m6!1s0x103b84ff224b50ad:0xafbcb1a835e71db3!8m2!3d6.52768!4d3.2142246!16s%2Fg%2F11n38v7_jq!19sChIJrVBLIv-EOxARsx3nNaixvK8,Bus stop,"Lasu-Isheri Rd, Ijegun 102213, Lagos, Nigeria",Alimosho,21275,48774,9256,41840,35840
Meiran Bustop,https://www.google.com/maps/place/Meiran+Bustop/data=!4m7!3m6!1s0x103b9739ddd4d4d9:0x4622aff71cf0a374!8m2!3d6.664009!4d3.282118!16s%2Fg%2F1thh4ksv!19sChIJ2dTU3TmXOxARdKPwHPevIkY,Bus stop,"Abeokuta Expy, Alimosho 101232, Lagos, Nigeria",Alimosho,14232,67601,22854,35321,37795
Abule Taylor Bus Stop,https://www.google.com/maps/place/Abule+Taylor+Bus+Stop/data=!4m7!3m6!1s0x103b972ba1a4eba3:0x87fa27c8da0b66bf!8m2!3d6.65576!4d3.294877!16s%2Fg%2F1hhxlk21m!19sChIJo-ukoSuXOxARv2YL2sgn-oc,Bus stop,"Abeokuta Expy, Ifako-Ijaiye 101232, Lagos, Nigeria",Alimosho,14232,67601,22854,35321,37795
Bakari Bus Stop,https://www.google.com/maps/place/Bakari+Bus+Stop/data=!4m7!3m6!1s0x103b855952463803:0xfc8886732e4cd0ca!8m2!3d6.552053!4d3.253861!16s%2Fg%2F12xqpmj1j!19sChIJAzhGUlmFOxARytBMLnOGiPw,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
Pab B,https://www.google.com/maps/place/Pab+B/data=!4m7!3m6!1s0x103b8fe40dc2a177:0xa95914f722313b4b!8m2!3d6.5617394!4d3.2725633!16s%2Fg%2F1v2g9x1w!19sChIJd6HCDeSPOxARSzsxIvcUWak,Bus stop,"Ikotun - Idimu Rd, Alimosho 102213, Lagos, Nigeria",Alimosho,16703,57472,8280,37267,33463
Salolo Junction,https://www.google.com/maps/place/Salolo+Junction/data=!4m7!3m6!1s0x103b9747804e1b73:0xe78f4657e719fb15!8m2!3d6.6662167!4d3.2783568!16s%2Fg%2F1tvynsj3!19sChIJcxtOgEeXOxARFfsZ51dGj-c,Bus stop,"Alimosho 102213, Lagos, Nigeria",Alimosho,21640,49138,9620,42204,36204
